orbital_period_days,transit_duration_hours,transit_depth_ppm,planetary_radius_earth_radii,insolation_flux_earth_flux,equilibrium_temperature_k,stellar_effective_temperature_k,stellar_surface_gravity_log10_cm_s2,stellar_radius_solar_radii,right_ascension_decimal_degrees,declination_decimal_degrees
5.392026903,2.9804,1150.0,2.68,123.33,850.0,5198.0,4.589,0.801,284.43051,44.48053
2.494170338,1.1221,864.0,2.42,480.19,1194.0,5569.0,4.566,0.829,284.75943,45.599129
6.491682808,4.301,7160.0,9.66,301.54,1062.0,6123.0,4.413,1.107,285.55481,45.578861
3.044770796,10.0134,1700.0,24.54,317.36,1076.0,5525.0,4.603,0.753,293.68494,45.51683
3.855603916,3.2179,16700.0,13.61,508.65,1212.0,6033.0,4.46,1.046,296.39316,45.568562
3.855599139,3.183,1030.0,3.57,425.74,1158.0,5936.0,4.501,0.965,296.39542,45.56992
38.47876629,5.04169,23500.0,13.26,13.01,484.0,5510.0,4.539,0.879,288.90222,49.370491
37.60166128,8.30604,59100.0,27.22,31.86,606.0,6140.0,4.354,1.096,282.30603,44.714661
3.314947362,1.8007,1400.0,3.94,421.03,1155.0,5609.0,4.481,0.944,293.45483,44.792789
6.71969089,3.0231,970.0,4.37,194.18,952.0,5931.0,4.479,0.866,301.04956,44.706299
39.6431552,6.5292,15700.0,10.98,11.74,472.0,5231.0,4.455,0.9,283.97751,44.811562
51.42598578,16.9422,66100.0,29.66,21.4,549.0,6257.0,4.41,1.147,290.63898,44.806789
21.80451611,3.4097,1140.0,2.6,20.48,543.0,5481.0,4.629,0.708,291.71732,44.88731
10.28194593,3.4366,1110.0,2.53,50.6,680.0,5196.0,4.593,0.775,291.84198,44.858089
18.11993039,4.2309,1510.0,2.95,23.77,563.0,5196.0,4.593,0.775,291.84198,44.858089
3.78402867,1.9012,426.0,1.7,191.78,949.0,5196.0,4.593,0.775,291.84198,44.858089
5.15448142,3.228,698.0,2.94,204.1,964.0,5431.0,4.457,0.884,294.84689,45.034409
33.80364366,11.4813,13500.0,20.7,72.71,745.0,5855.0,3.999,1.796,297.47586,41.114288
5.743469797,3.4412,1240.0,3.13,219.95,982.0,5897.0,4.531,0.891,291.09235,45.115528
39.4759093,2.968,1010.0,4.06,26.13,577.0,6225.0,4.45,1.031,291.20804,45.244389
19.97448524,4.23479,40300.0,26.56,56.84,700.0,6108.0,4.471,0.997,289.72748,45.367661
3.166353562,3.3129,1470.0,3.82,621.92,1273.0,6007.0,4.47,0.998,286.36011,45.414291
23.89963441,3.81881,21000.0,44.04,42.8,652.0,6192.0,4.503,0.924,294.71768,45.48576
5.83909761,3.1915,274.0,2.06,341.48,1097.0,5553.0,4.221,1.25,292.58044,46.097389
1.620467654,2.1888,160.0,1.57,1893.42,1681.0,5553.0,4.221,1.25,292.58044,46.097389
10.6816951,3.605,308.0,2.3,152.75,897.0,5553.0,4.221,1.25,292.58044,46.097389
6.104849417,4.6912,2090.0,3.18,89.25,784.0,5085.0,4.584,0.712,297.04562,46.027359
3.578780566,2.91089,11400.0,10.43,406.6,1145.0,5524.0,4.421,0.994,289.60797,44.345421
3.187067566,3.119,1040.0,23.88,319.76,1079.0,5450.0,4.552,0.811,297.78848,45.565418
5.826657508,2.9183,1540.0,4.09,248.57,1013.0,5561.0,4.362,1.06,288.1647,45.816509
12.41216347,3.739,611.0,2.58,90.65,787.0,5561.0,4.362,1.06,288.1647,45.816509
18.74649011,3.895,797.0,3.05,52.38,686.0,5561.0,4.362,1.06,288.1647,45.816509
20.86021229,5.1937,1910.0,5.5,87.76,781.0,6035.0,4.22,1.257,294.02301,45.853081
42.63427848,6.1998,1720.0,5.22,33.82,615.0,6035.0,4.22,1.257,294.02301,45.853081
87.6476068,8.871,1010.0,4.0,12.94,484.0,6035.0,4.22,1.257,294.02301,45.853081
9.61731426,3.8692,234.0,1.94,246.13,1010.0,6035.0,4.22,1.257,294.02301,45.853081
9.467821474,2.4327,2240.0,2.13,6.47,407.0,3582.0,4.807,0.458,283.73203,45.958771
0.893040969,1.0981,742.0,1.24,151.14,893.0,3582.0,4.807,0.458,283.73203,45.958771
4.942783419,3.25346,11100.0,10.62,244.42,1008.0,5514.0,4.459,0.978,296.20059,49.140121
20.83426731,4.0454,988.0,2.74,29.62,595.0,5537.0,4.549,0.88,293.01828,45.914688
9.94602357,3.3862,995.0,3.12,100.34,807.0,5344.0,4.365,1.013,296.06424,45.976841
1.04562195,1.8955,213.0,1.45,2031.84,1710.0,5344.0,4.365,1.013,296.06424,45.976841
5.71462396,2.336,298.0,1.78,210.16,971.0,5344.0,4.365,1.013,296.06424,45.976841
102.9641952,15.735,1900.0,39.0,95.4,797.0,5047.0,3.066,7.119,296.81772,46.781509
8.14515981,5.073,447.0,3.43,287.91,1050.0,5896.0,4.197,1.24,290.41327,38.34375
18.9985279,4.529,431.0,43.17,93.03,792.0,5896.0,4.197,1.24,290.41327,38.34375
4.24439049,3.282,174.0,2.07,686.99,1305.0,5896.0,4.197,1.24,290.41327,38.34375
90.1240507,11.649,3020.0,7.12,13.09,485.0,6520.0,4.375,1.215,293.22391,38.033581
28.5742692,4.9427,825.0,2.32,19.83,538.0,5551.0,4.508,0.812,296.98102,43.209751
0.689210173,1.6169,195.0,1.32,3362.71,1943.0,5630.0,4.505,0.954,281.55118,47.469959
7.34373964,1.1784,574.0,1.84,117.5,839.0,5757.0,4.597,0.762,296.23215,47.678959
0.379463865,0.86896,1970.0,59.56,19256.81,3000.0,5075.0,3.892,1.783,290.91119,38.335579
9.88047978,2.78458,18500.0,23.6,129.45,860.0,6113.0,4.512,0.917,281.66916,42.038639
4.6484156,38.1939,128.0,5.06,6152.88,2259.0,6980.0,3.577,3.482,295.26682,38.61124
17.51201477,1.8248,4510.0,13.66,98.77,804.0,6224.0,4.33,1.132,287.61633,39.127239
3.9886021,1.7376,674.0,34.39,23135.72,3145.0,4813.0,2.472,13.652,289.09323,49.424484
0.525154153,2.1441,748.0,23.61,4391.51,2073.0,5582.0,4.497,0.846,295.09866,41.007038
1.303861044,4.0541,598.0,27.85,1595.19,1610.0,5758.0,4.475,0.902,298.13589,41.332062
2.55549176,9.083,114.0,23.35,701.68,1312.0,5948.0,4.508,0.901,298.77325,41.214729
2.947376671,2.0911,433.0,403.59,7903.84,2404.0,8090.0,4.002,2.234,292.61194,43.305141
224.7789355,11.1899,3490.0,7.67,2.92,333.0,5873.0,4.293,1.235,291.65317,44.688271
0.890110752,0.8774,322.0,1.25,838.42,1372.0,4768.0,4.628,0.711,291.17068,38.008591
5.76573396,2.924,248.0,7.47,3518.78,1964.0,5772.0,3.364,4.434,294.52557,38.204632
7.42608123,3.6379,443.0,2.47,273.78,1037.0,6049.0,4.353,1.176,292.7131,38.358212
15.9868932,4.158,179.0,1.62,98.51,803.0,6049.0,4.353,1.176,292.7131,38.358212
0.73094589,4.32,250.0,17.12,3248.17,1922.0,5901.0,4.553,0.848,289.7962,38.351181
18.92537246,3.9835,641.0,13.92,443.58,1171.0,4941.0,3.317,4.885,286.49042,38.374908
0.933749106,4.256,186.0,3.22,15822.49,2863.0,6215.0,3.849,2.188,292.77588,47.461689
2.037440623,3.442,119.0,1.19,1448.05,1572.0,6253.0,4.415,1.015,295.79526,47.66396
31.5925809,13.566,145.0,1.78,53.09,688.0,5676.0,4.1,1.487,295.92065,47.448608
17.157236,11.284,110.0,1.55,119.87,844.0,5676.0,4.1,1.487,295.92065,47.448608
1.97376085,1.82542,30200.0,8.78,76.1,753.0,3807.0,4.762,0.503,292.0683,38.84227
13.11896244,4.3045,372.0,8.25,2310.43,1768.0,7221.0,3.488,4.24,282.00031,48.542221
4.618767792,5.9957,4400.0,7.48,442.78,1170.0,6013.0,4.381,1.033,297.31006,49.703041
7.82187328,3.8417,42.2,2.78,4601.71,2101.0,7221.0,3.488,4.24,282.00031,48.542221
53.5057611,10.5616,196.0,2.52,49.16,675.0,6247.0,4.016,1.762,295.80267,45.988079
2.785821236,3.5599,68.9,1.69,2388.98,1784.0,6202.0,4.026,1.733,287.36182,38.714016
52.56901867,6.7507,26900.0,78.54,69.62,737.0,7240.0,4.178,1.717,290.94437,38.538868
3.411758679,3.158,571.0,14.71,51.85,684.0,3995.0,4.71,0.561,298.9917,41.074989
0.525426427,1.0801,325.0,1.45,4349.62,2069.0,5791.0,4.575,0.802,291.82181,41.11269
1.269091415,1.4647,341.0,1.41,740.47,1331.0,5041.0,4.576,0.766,296.86099,41.09734
2.853133997,1.465,277.0,1.36,251.77,1016.0,5041.0,4.576,0.766,296.86099,41.09734
6.79685353,3.1702,393.0,2.01,222.91,985.0,6061.0,4.486,0.97,294.16321,41.451801
8.667822346,4.9658,2120.0,67.37,681.39,1303.0,6266.0,3.923,1.889,299.39972,45.316051
1.475323222,2.3155,155.0,5.88,13331.51,2740.0,4941.0,3.317,4.885,286.49042,38.374908
4.15246118,2.5755,223.0,7.62,3354.56,1941.0,4941.0,3.317,4.885,286.49042,38.374908
8.7348852,4.49,271.0,1.59,148.62,890.0,5982.0,4.493,0.96,287.44409,38.088428
10.26547688,3.733,400.0,1.81,83.13,770.0,5699.0,4.553,0.853,292.27905,38.284531
13.4471791,3.0454,1430.0,5.24,122.34,848.0,6276.0,4.405,1.041,292.37476,37.630959
3.305577989,2.5903,18000.0,25.89,263.55,1027.0,5534.0,4.629,0.707,292.07849,38.631481
4.800653901,9.0419,15300.0,16.91,778.45,1347.0,6715.0,4.347,1.241,296.13391,38.999008
15.06649901,5.9885,36300.0,56.44,177.96,932.0,5751.0,4.028,1.626,293.92599,38.73798
34.82008158,11.1711,18800.0,11.36,10.49,459.0,5114.0,4.522,0.784,286.86926,39.103729
0.651784374,2.0141,2780.0,33.65,4500.59,2090.0,5555.0,4.375,1.061,291.99988,38.437698
1.353771892,7.012,1350.0,430.99,136609.48,4903.0,4283.0,2.012,15.76,292.71964,48.852016
18.95491633,24.249,868.0,71.39,397.48,1139.0,6362.0,3.761,2.534,284.02679,49.415428
4.348866254,3.2797,626.0,2436.69,401588.95,6421.0,3598.0,0.65,101.451,298.80411,40.843563
47.93094546,2.6897,2140.0,68.02,158.41,905.0,8214.0,4.104,1.938,295.59872,50.720669
67.5923754,12.249,4160.0,12.1,28.2,588.0,6038.0,4.082,1.744,295.58658,45.364979
17.02902786,4.645,569.0,2.54,76.66,755.0,5839.0,4.327,1.067,290.51047,41.24482
6.84619236,3.529,247.0,1.67,258.41,1022.0,5839.0,4.327,1.067,290.51047,41.24482
67.8321638,7.358,508.0,2.39,12.14,476.0,5839.0,4.327,1.067,290.51047,41.24482
43.1312147,3.198,448.0,2.39,22.21,554.0,5839.0,4.327,1.067,290.51047,41.24482
1.224866441,1.7086,196.0,1.54,2174.33,1741.0,5553.0,4.32,1.107,290.60794,41.201092
37.8102649,8.733,570.0,2.33,24.27,566.0,6085.0,4.451,0.973,289.7767,38.26228
25.93406406,4.6142,415.0,2.48,55.1,695.0,5952.0,4.287,1.225,291.97617,38.05508
83.4463485,6.536,503.0,2.73,11.59,471.0,5952.0,4.287,1.225,291.97617,38.05508
7.04710032,2.926,401.0,25.2,223.84,986.0,5766.0,4.363,1.068,290.13492,38.404221
12.99204853,6.0175,271.0,2.03,132.94,866.0,5765.0,4.236,1.242,291.42358,38.216591
11.11620211,4.211,4840.0,8.96,125.21,853.0,6122.0,4.471,0.996,295.29193,38.964588
1.922861499,3.5734,1920.0,5.09,884.12,1392.0,5778.0,4.531,0.911,291.44507,38.637211
0.635445336,1.8592,2550.0,19.0,451.42,1177.0,3920.0,4.7,0.55,285.08026,39.18211
1.665784138,1.8946,2010.0,97.27,11424.49,2636.0,6261.0,3.686,2.789,291.47629,38.50058
55.6639167,23.546,3410.0,34.14,8.38,434.0,5587.0,4.528,0.853,294.74054,39.015511
52.09081627,8.6388,2890.0,7.14,29.07,592.0,6198.0,4.237,1.324,300.51712,44.38158
4.28746668,1.5693,790.0,2.29,186.31,942.0,5296.0,4.576,0.815,291.0488,36.839882
2.002779769,2.231,261.0,1.42,696.4,1311.0,5346.0,4.44,0.892,298.44775,47.264999
8.18739443,3.0472,518.0,1.92,88.36,782.0,5251.0,4.494,0.849,291.92596,38.014118
76.0498163,7.158,446.0,1.75,4.53,372.0,5251.0,4.494,0.849,291.92596,38.014118
3.341799486,2.9254,178.0,1.67,798.41,1356.0,5873.0,4.293,1.235,291.65317,44.688271
36.97708808,4.737,1270.0,38.6,31.08,602.0,5589.0,4.193,1.239,288.44287,41.17218
1.303859704,2.8239,36.7,0.98,7759.2,2393.0,6802.0,4.103,1.521,298.13794,41.334358
145.5624926,5.4126,2930.0,40.15,5.33,387.0,6148.0,4.346,1.095,286.49072,37.489979
3.749105745,1.9826,183.0,1.68,428.25,1160.0,5751.0,4.447,0.983,290.88467,38.057571
11.08956602,6.2877,148.0,3.51,965.62,1422.0,6353.0,3.698,2.867,291.03192,38.21196
7.37290344,2.172,205.0,2.67,240.11,1004.0,5973.0,4.371,1.07,291.65097,38.028179
7.24476126,2.3145,58.0,0.65,116.02,837.0,5370.0,4.494,0.874,294.49011,38.194126
119.0624882,3.1188,5370.0,10.4,4.26,366.0,5697.0,4.392,0.92,287.88812,39.078709
8.70798309,2.4904,1420.0,2.01,20.59,543.0,4362.0,4.722,0.554,293.80441,38.63913
14.8623076,3.161,840.0,1.57,10.08,454.0,4362.0,4.722,0.554,293.80441,38.63913
4.17634276,2.335,532.0,1.23,54.8,694.0,4362.0,4.722,0.554,293.80441,38.63913
27.40229859,6.8491,748.0,3.63,68.46,734.0,6198.0,4.237,1.324,300.51712,44.38158
3.179267286,1.0246,201.0,1.21,347.01,1101.0,5511.0,4.554,0.857,295.57416,42.806438
10.38122447,2.715,802.0,2.18,48.37,672.0,5095.0,4.566,0.78,291.36478,37.609169
24.5709023,3.587,764.0,2.82,15.33,505.0,5095.0,4.566,0.78,291.36478,37.609169
0.817026268,2.0799,1150.0,2.92,2386.13,1784.0,5619.0,4.536,0.874,296.38229,48.045311
3.024092505,2.8021,7770.0,12.14,1162.54,1489.0,6063.0,4.261,1.358,285.24084,46.668251
5.670155713,0.9361,537.0,5.85,3.21,341.0,3337.0,5.126,0.183,292.26181,41.442554
1.022678654,1.3712,129.0,1.14,2138.47,1734.0,5366.0,4.363,1.02,296.68045,41.38652
12.10968709,6.3461,285.0,2.98,240.8,1005.0,6021.0,4.093,1.458,293.08463,41.135441
4.75796103,4.66,125.0,1.7,835.65,1372.0,6021.0,4.093,1.458,293.08463,41.135441
20.4972755,8.536,243.0,2.96,119.42,843.0,6021.0,4.093,1.458,293.08463,41.135441
13.55480534,2.288,48.3,0.62,50.41,679.0,5370.0,4.494,0.874,294.49011,38.194126
29.74454668,23.2842,66900.0,20.06,10.1,455.0,4889.0,4.569,0.788,297.75708,41.680454
14.15402428,4.47001,61600.0,53.25,86.13,777.0,5850.0,4.404,1.037,290.35294,41.769741
0.844786082,3.5289,2470.0,35.27,2846.03,1864.0,5705.0,4.452,0.915,298.71152,41.635792
0.848483947,1.4451,1910.0,32.11,3117.82,1908.0,5941.0,4.504,0.936,292.23679,41.7393
11.99097576,5.7401,2120.0,37.47,141.63,880.0,6110.0,4.352,1.072,296.29855,41.602718
53.5292702,5.668,1090.0,2.28,3.48,348.0,4736.0,4.624,0.708,293.74393,38.939281
2.757584622,0.9267,563.0,1.01,33.79,615.0,3683.0,4.84,0.424,292.57703,39.12088
0.928310036,1.1899,376.0,1.16,365.72,1115.0,4109.0,4.672,0.602,291.69247,38.572899
13.48457668,5.0197,654.0,3.39,176.29,929.0,6198.0,4.237,1.324,300.51712,44.38158
31.8841473,6.122,910.0,3.7,23.82,563.0,5779.0,4.477,0.974,293.56815,39.03632
12.06222962,2.0584,300.0,1.62,74.8,750.0,5547.0,4.451,0.933,296.49612,47.182861
9.93146307,5.678,399.0,2.41,177.83,931.0,5782.0,4.28,1.22,291.49942,37.05928
21.85362905,3.439,356.0,1.75,34.57,618.0,5830.0,4.54,0.876,290.72867,37.252651
8.19345065,5.234,115.0,1.74,405.75,1144.0,6021.0,4.093,1.458,293.08463,41.135441
19.97867,10.168,944.0,6.85,788.02,1351.0,9651.0,4.229,1.895,299.15353,40.286961
41.8059544,6.057,434.0,2.02,19.02,533.0,5907.0,4.445,0.973,290.1315,41.3815
15.45158184,2.406,85.3,2.02,643.83,1285.0,7839.0,4.08,2.069,297.98123,41.44487
89.69816853,5.5418,273000.0,102.08,22.33,554.0,6214.0,4.021,1.583,299.0209,44.17276
1.187352427,4.999,20700.0,67.35,6067.3,2251.0,6424.0,4.186,1.489,285.06335,44.167885
3.012476582,3.1424,1140.0,65.25,7471.65,2371.0,8601.0,4.137,2.031,294.1434,39.089779
4.77800306,2.7361,473.0,1.85,177.79,932.0,5192.0,4.489,0.873,299.13922,40.94902
7.814839231,3.0122,2010.0,5.33,156.74,903.0,5887.0,4.499,0.931,294.02725,41.675968
29.7452499,22.695,779.0,3.6,22.74,557.0,5334.0,4.372,1.004,297.75311,41.675991
5.32667299,3.4045,611.0,2.26,242.97,1007.0,5831.0,4.517,0.921,290.21518,41.77597
0.741057213,1.05299,2000.0,26.67,2128.29,1730.0,5496.0,4.592,0.776,291.07126,38.999039
2.988085455,3.68,803.0,21.81,348.05,1101.0,5497.0,4.577,0.809,294.07071,38.981331
2.783883492,2.4546,904.0,67.17,3304.55,1934.0,6028.0,3.835,2.147,295.94055,38.876389
0.393727296,3.02,904.0,23.05,5746.51,2216.0,5628.0,4.575,0.808,294.61893,38.611889
8.17242644,3.902,864.0,3.29,127.95,858.0,5705.0,4.499,0.905,293.87363,38.922482
13.0607936,3.215,237.0,1.45,68.66,734.0,5830.0,4.54,0.876,290.72867,37.252651
4.2989201,2.747,238.0,2.12,283.62,1046.0,5300.0,4.385,0.986,291.14249,37.061321
25.9518461,14.581,1060.0,22.32,17.37,521.0,5372.0,4.584,0.796,293.71075,38.983608
25.9518536,14.755,2020.0,24.6,14.09,494.0,5198.0,4.604,0.742,293.67657,38.991379
15.66388695,2.4775,5140.0,27.36,298.77,1060.0,5996.0,3.901,2.221,289.87347,43.203838
4.020628573,4.4085,20900.0,16.94,543.92,1232.0,6210.0,4.45,1.033,295.03925,44.191059
5.714817603,3.14126,12300.0,9.29,187.27,943.0,5695.0,4.526,0.842,299.78632,44.16954
185.0228822,4.87326,43500.0,49.82,4.89,379.0,6025.0,4.237,1.367,296.30942,44.165741
2.897432135,3.1793,1220.0,14.35,5240.0,2170.0,5970.0,3.619,2.994,300.867,44.14529
8.70420525,2.9385,1070.0,2.86,74.13,748.0,5074.0,4.474,0.863,287.5932,44.17942
8.1280933,3.727,224.0,1.39,138.51,875.0,5831.0,4.517,0.921,290.21518,41.77597
2.83668931,3.031,166.0,1.19,562.48,1242.0,5831.0,4.517,0.921,290.21518,41.77597
0.974868896,1.6191,198.0,1.16,1605.87,1612.0,5487.0,4.563,0.832,291.43329,41.703442
4.89721006,1.812,274.0,1.48,157.93,904.0,5093.0,4.483,0.847,287.27264,41.635559
2.757794163,2.7644,39000.0,20.05,542.43,1231.0,5747.0,4.514,0.891,282.60336,44.28698
1.914158508,3.2917,7830.0,13.63,1730.47,1646.0,6289.0,4.407,1.118,301.01672,44.233841
3.98216698,2.396,381.0,3.32,842.48,1374.0,5570.0,4.066,1.548,292.92276,38.47728
0.643794198,1.5662,457.0,19.51,3852.91,2011.0,5958.0,4.561,0.83,292.35287,38.942471
16.08832318,5.731,598.0,3.42,138.64,875.0,6157.0,4.224,1.33,292.47971,38.514919
10.30067919,4.885,272.0,2.2,251.55,1015.0,6157.0,4.224,1.33,292.47971,38.514919
35.6757453,7.381,471.0,3.02,47.96,671.0,6157.0,4.224,1.33,292.47971,38.514919
161.7883271,5.31,87800.0,36.14,4.68,375.0,6018.0,4.327,1.212,291.38269,37.07299
16.56806842,4.2647,1330.0,2.54,21.27,548.0,4987.0,4.602,0.716,292.46976,37.567791
47.3329299,2.708,932.0,2.18,5.25,386.0,4987.0,4.602,0.716,292.46976,37.567791
0.856895349,1.3078,82.2,0.82,2960.82,1881.0,6021.0,4.537,0.873,291.07446,37.744389
40.8065333,13.135,314.0,3.71,83.75,772.0,6207.0,3.963,2.097,292.04462,37.37624
2.46697039,1.6345,309.0,1.56,398.42,1139.0,5074.0,4.474,0.863,287.5932,44.17942
2.624234833,1.3874,2610.0,5.11,434.31,1164.0,5340.0,4.514,0.899,288.0383,50.651611
6.61836309,3.6813,549.0,2.98,304.65,1066.0,5529.0,4.19,1.294,294.48438,44.166908
107.7214092,8.042,1400.0,4.75,7.39,421.0,5529.0,4.19,1.294,294.48438,44.166908
5.251916208,4.9095,10600.0,37.15,194.17,952.0,5542.0,4.52,0.872,294.99734,44.321388
9.673958488,3.2641,953.0,2.63,69.42,736.0,5192.0,4.489,0.873,299.13922,40.94902
100.3039228,8.702,5450.0,29.55,2.26,313.0,5055.0,4.566,0.772,284.51962,44.453941
0.986620248,3.9722,1350.0,43.98,6719.67,2308.0,6243.0,4.176,1.385,301.40067,44.318039
14.12847677,3.685,629.0,2.73,70.5,739.0,5779.0,4.477,0.974,293.56815,39.03632
48.6478543,5.464,642.0,4.14,13.57,489.0,5779.0,4.477,0.974,293.56815,39.03632
8.39842977,6.344,340.0,2.0,221.66,984.0,6309.0,4.441,1.044,290.0004,38.53989
8.63847391,5.4566,396.0,5.99,958.35,1419.0,5684.0,3.657,3.046,295.97516,38.94664
140.10765,18.503,267.0,3.42,16.17,511.0,6207.0,3.963,2.097,292.04462,37.37624
3.4815917,1.8069,135.0,1.17,421.61,1156.0,5405.0,4.374,1.022,290.68225,37.35511
8.360616221,7.5385,28100.0,40.35,601.6,1263.0,5463.0,3.79,2.445,290.32791,37.726742
1.838514968,2.7391,2720.0,4.86,974.1,1426.0,5751.0,4.508,0.94,292.89935,37.656059
35.61760233,8.4559,4630.0,5.17,10.19,456.0,5123.0,4.523,0.779,288.4165,41.0298
1.09206833,1.8596,219.0,1.29,1588.89,1611.0,5639.0,4.551,0.859,295.51108,44.109261
10.12805158,3.517,477.0,1.95,81.77,767.0,5676.0,4.548,0.82,290.5036,44.143581
1.613001111,2.394,104.0,1.25,1878.1,1680.0,5580.0,4.223,1.205,300.32898,44.151119
3.770551475,3.8077,12400.0,12.05,679.75,1302.0,6322.0,4.426,1.075,291.27563,47.329491
1.343767797,1.9405,4700.0,18.66,11675.38,2654.0,6324.0,3.8,2.312,299.70078,47.291752
29.12436474,3.4209,6500.0,15.25,3.81,356.0,4457.0,4.767,0.481,297.39066,47.255711
31.82814583,2.917,4460.0,35.8,23.97,564.0,5908.0,4.507,0.92,284.99738,44.410198
3.629442796,5.63,427.0,3.28,1001.35,1434.0,6506.0,4.336,1.217,296.29196,44.33226
0.553261874,0.8875,1040.0,97.36,43709.08,3689.0,5679.0,3.565,3.142,301.47577,44.319759
5.72812616,2.0295,643.0,1.38,24.74,569.0,3968.0,4.714,0.548,282.72406,44.34647
3.75574267,2.2911,417.0,1.58,215.46,977.0,5311.0,4.588,0.788,287.47742,44.237511
7.44042933,2.991,547.0,2.74,144.12,883.0,5815.0,4.54,0.877,296.30762,44.21146
6.581477136,3.0896,2320.0,4.56,142.63,881.0,5188.0,4.4,0.973,297.31598,46.023258
24.66919273,7.03515,7380.0,77.76,1150.61,1485.0,5313.0,2.936,9.327,297.00943,50.372318
2.382652873,1.8888,705.0,2.74,553.53,1237.0,5188.0,4.4,0.973,297.31598,46.023258
24.66461416,2.8579,2400.0,5.34,24.53,567.0,5188.0,4.4,0.973,297.31598,46.023258
11.51517167,2.006,1360.0,2.9,43.96,657.0,5177.0,4.59,0.798,284.68887,46.172249
7.641567589,3.41018,2270.0,4.91,154.25,899.0,5356.0,4.338,1.055,298.07944,44.746319
30.6113932,3.576,3470.0,19.68,2.38,317.0,3900.0,4.727,0.534,299.65094,40.973282
7.40742502,3.675,442.0,2.01,183.15,938.0,5922.0,4.474,0.961,292.26291,37.236992
569.934135,4.1904,18900.0,38.98,1.81,296.0,5367.0,3.783,2.057,291.69672,37.238041
5.09246539,3.659,254.0,1.17,119.7,844.0,5037.0,4.547,0.751,291.15338,36.678841
1.103971357,0.926,318.0,1.37,1109.79,1471.0,5409.0,4.609,0.746,289.71466,47.34222
3.353732008,1.4598,1260.0,1.65,33.76,615.0,3789.0,4.781,0.46,299.83041,47.157459
6.877446033,1.3692,1630.0,2.05,12.95,484.0,3789.0,4.781,0.46,299.83041,47.157459
28.46464804,2.6657,1630.0,1.87,1.95,301.0,3789.0,4.781,0.46,299.83041,47.157459
42.89645024,5.6897,555.0,2.0,9.54,448.0,5192.0,4.489,0.873,299.13922,40.94902
2.44199803,2.759,252.0,1.44,638.05,1282.0,5970.0,4.564,0.796,292.85965,44.200642
30.5872153,5.3698,465.0,2.32,35.08,621.0,5944.0,4.38,1.082,296.54861,44.264671
7.09712124,2.1059,370.0,0.74,7.73,425.0,3569.0,4.861,0.389,285.62854,44.31089
2.6827683,2.957,79.8,1.19,1366.57,1551.0,6180.0,4.262,1.223,291.89075,44.223728
3.601465336,2.2753,778.0,2.31,232.65,996.0,5052.0,4.48,0.855,285.39133,46.180939
3.108251172,2.5048,1870.0,4.43,340.69,1096.0,5330.0,4.495,0.847,294.79974,46.207569
25.8474958,5.985,537.0,2.4,48.23,672.0,6297.0,4.448,1.031,297.9516,46.264721
40.715561,6.894,681.0,2.7,26.34,578.0,6297.0,4.448,1.031,297.9516,46.264721
20.42720701,3.447,1270.0,4.42,48.72,674.0,6014.0,4.494,0.958,296.65915,46.382172
6.198273591,7.53837,47300.0,19.81,222.23,985.0,6038.0,4.524,0.898,297.62027,40.943089
1.023471798,2.3499,861.0,3.78,2103.09,1727.0,5741.0,4.491,0.893,300.45575,43.934349
0.51872711,1.252,714.0,19.07,3537.27,1965.0,5572.0,4.597,0.762,293.38556,41.349819
17.31711739,3.1518,1470.0,2.04,10.07,454.0,4719.0,4.753,0.502,299.89722,43.903912
9.42889884,4.4481,565.0,4.39,432.9,1163.0,5897.0,3.98,1.86,289.09689,44.004379
1.096583368,2.1188,309.0,1.35,1119.9,1474.0,5222.0,4.528,0.763,297.78802,47.10107
9.95639775,5.615,511.0,28.15,158.42,905.0,6161.0,4.454,1.053,294.76855,47.13279
6.50327035,2.591,418.0,1.67,98.81,804.0,4999.0,4.49,0.843,292.14447,47.157349
4.09667624,2.19,302.0,1.42,182.9,938.0,4999.0,4.49,0.843,292.14447,47.157349
1.196548464,1.2592,225.0,1.25,945.12,1414.0,4999.0,4.49,0.843,292.14447,47.157349
11.47609015,5.046,182.0,2.07,221.34,984.0,6071.0,4.202,1.41,282.2001,44.422298
25.2630467,6.22,126.0,1.71,77.24,756.0,6071.0,4.202,1.41,282.2001,44.422298
0.677374687,1.8361,76.7,0.9,4572.56,2099.0,5718.0,4.395,1.037,281.76639,44.292549
10.43547031,3.4167,210.0,1.22,78.35,759.0,5528.0,4.499,0.853,283.00296,44.284229
7.41084314,3.245,124.0,0.94,123.4,850.0,5528.0,4.499,0.853,283.00296,44.284229
28.59914031,3.6567,1590.0,1.83,1.87,298.0,3755.0,4.781,0.461,291.86285,46.42926
24.58716355,3.984,908.0,2.37,18.72,530.0,5474.0,4.605,0.749,287.56967,46.56786
34.19360031,5.41382,13700.0,21.95,86.74,778.0,6129.0,3.991,1.786,297.36032,40.42981
12.53248222,4.0168,1150.0,3.24,85.15,775.0,5997.0,4.522,0.904,290.06799,46.57914
31.20169247,2.15663,34500.0,8.31,1.59,286.0,3748.0,4.796,0.449,292.65704,46.537338
13.19720694,3.4872,2140.0,4.18,40.03,642.0,4954.0,4.462,0.885,294.06848,46.57933
14.85890852,3.5252,3270.0,5.94,63.52,720.0,5356.0,4.338,1.055,298.07944,44.746319
